INTLDES,NORAD_CAT_ID,OBJECT_TYPE,SATNAME,COUNTRY,LAUNCH,SITE,DECAY,PERIOD,INCLINATION,APOGEE,PERIGEE,COMMENT,COMMENTCODE,RCSVALUE,RCS_SIZE,FILE,LAUNCH_YEAR,LAUNCH_NUM,LAUNCH_PIECE,CURRENT,OBJECT_NAME,OBJECT_ID,OBJECT_NUMBER
"2001-011A","26719","PAYLOAD","EUTE 28A (EB 1)","EUTE","2001-03-08","FRGUI","","1436.09","0.69","35807","35766","","","0","LARGE","6765","2001","11","A","Y","EUTE 28A (EB 1)","2001-011A","26719"
"2001-014A","26736","PAYLOAD","EKRAN 21","CIS","2001-04-07","TTMTR","","1445.99","12.22","36105","35855","","","0","LARGE","6765","2001","14","A","Y","EKRAN 21","2001-014A","26736"
"2001-019A","26766","PAYLOAD","INTELSAT 10 (PAS 10)","US","2001-05-15","TTMTR","","1436.07","2.65","35798","35774","","","0","LARGE","6765","2001","19","A","Y","INTELSAT 10 (PAS 10)","2001-019A","26766"
"2001-024A","26824","PAYLOAD","INTELSAT 901","ITSO","2001-06-09","FRGUI","","1436.11","0.62","35798","35776","","","0","LARGE","6764","2001","24","A","Y","INTELSAT 901","2001-024A","26824"
"2001-025A","26853","PAYLOAD","ASTRA 2C","SES","2001-06-16","TTMTR","","1436.08","1.56","35798","35775","","","0","LARGE","6765","2001","25","A","Y","ASTRA 2C","2001-025A","26853"
"2001-037A","26892","PAYLOAD","COSMOS 2379","CIS","2001-08-24","TTMTR","","1435.92","10.88","35804","35763","","","0","LARGE","6765","2001","37","A","Y","COSMOS 2379","2001-037A","26892"
"2001-037D","26895","ROCKET BODY","SL-12 R/B(2)","CIS","2001-08-24","TTMTR","","1437.39","10.85","35899","35724","","","0","LARGE","6765","2001","37","D","Y","SL-12 R/B(2)","2001-037D","26895"
"2001-039A","26900","PAYLOAD","INTELSAT 902","ITSO","2001-08-30","FRGUI","","1436.05","0.02","35799","35772","","","0","LARGE","6765","2001","39","A","Y","INTELSAT 902","2001-039A","26900"
"2001-042A","26927","PAYLOAD","EUTELSAT 12 WEST B","EUTE","2001-09-25","FRGUI","","1436.10","0.04","35809","35764","","","0","LARGE","6765","2001","42","A","Y","EUTELSAT 12 WEST B","2001-042A","26927"
"2001-045D","26939","ROCKET BODY","SL-12 R/B(2)","CIS","2001-10-06","TTMTR","","1435.85","11.69","35905","35659","","","0","LARGE","6765","2001","45","D","Y","SL-12 R/B(2)","2001-045D","26939"
"2001-052A","26985","PAYLOAD","DIRECTV 4S","US","2001-11-27","FRGUI","","1436.09","0.02","35796","35777","","","0","LARGE","6765","2001","52","A","Y","DIRECTV 4S","2001-052A","26985"
"2002-006A","27378","PAYLOAD","ECHOSTAR 7","US","2002-02-21","AFETR","","1436.11","0.01","35793","35781","","","0","LARGE","6765","2002","6","A","Y","ECHOSTAR 7","2002-006A","27378"
"2002-007A","27380","PAYLOAD","INTELSAT 904","ITSO","2002-02-23","FRGUI","","1436.10","0.16","35790","35783","","","0","LARGE","6765","2002","7","A","Y","INTELSAT 904","2002-007A","27380"
"2002-011A","27389","PAYLOAD","TDRS 9","US","2002-03-08","AFETR","","1436.08","6.34","35877","35696","","","0","LARGE","6765","2002","11","A","Y","TDRS 9","2002-011A","27389"
"2002-015A","27399","PAYLOAD","JCSAT 2A","JPN","2002-03-29","FRGUI","","1434.32","1.63","35769","35734","","","0","LARGE","6765","2002","15","A","Y","JCSAT 2A","2002-015A","27399"
"2002-015B","27400","PAYLOAD","ASTRA 3A","SES","2002-03-29","FRGUI","","1436.07","4.83","35796","35776","","","0","LARGE","6765","2002","15","B","Y","ASTRA 3A","2002-015B","27400"
"2002-016A","27403","PAYLOAD","INTELSAT 903","ITSO","2002-03-30","TTMTR","","1436.12","1.00","35789","35785","","","0","LARGE","6764","2002","16","A","Y","INTELSAT 903","2002-016A","27403"
"2002-019A","27414","PAYLOAD","NSS 7","SES","2002-04-16","FRGUI","","1436.10","3.01","35797","35776","","","0","LARGE","6764","2002","19","A","Y","NSS 7","2002-019A","27414"
"2002-023A","27426","PAYLOAD","DIRECTV 5 (TEMPO 1)","US","2002-05-07","TTMTR","","1436.10","0.02","35799","35774","","","0","LARGE","6765","2002","23","A","Y","DIRECTV 5 (TEMPO 1)","2002-023A","27426"
"2002-027A","27438","PAYLOAD","INTELSAT 905","ITSO","2002-06-05","FRGUI","","1436.09","0.02","35796","35777","","","0","LARGE","6765","2002","27","A","Y","INTELSAT 905","2002-027A","27438"
"2002-029A","27441","PAYLOAD","EXPRESS 4A","CIS","2002-06-10","TTMTR","","1436.01","6.94","35822","35747","","","0","LARGE","6765","2002","29","A","Y","EXPRESS 4A","2002-029A","27441"
"2002-030A","27445","PAYLOAD","GALAXY 3C","US","2002-06-15","SEAL","","1436.08","0.01","35793","35779","","","0","LARGE","6765","2002","30","A","Y","GALAXY 3C","2002-030A","27445"
"2002-035A","27460","PAYLOAD","EUTE 5 WEST A (STELLAT5)","EUTE","2002-07-05","FRGUI","","1436.09","0.06","35807","35766","","","0","LARGE","6764","2002","35","A","Y","EUTE 5 WEST A (STELLAT5)","2002-035A","27460"
"2002-035B","27461","PAYLOAD","NSTAR C","JPN","2002-07-05","FRGUI","","1436.15","5.61","35792","35783","","","0","LARGE","6764","2002","35","B","Y","NSTAR C","2002-035B","27461"
"2002-038A","27499","PAYLOAD","EUTE 8 WEST C (HB 6)","EUTE","2002-08-21","AFETR","","1449.83","1.95","36079","36031","","","0","LARGE","6765","2002","38","A","Y","EUTE 8 WEST C (HB 6)","2002-038A","27499"
"2002-040B","27509","PAYLOAD","METEOSAT 8 (MSG 1)","EUME","2002-08-28","FRGUI","","1436.03","5.76","35791","35779","","","0","LARGE","6765","2002","40","B","Y","METEOSAT 8 (MSG 1)","2002-040B","27509"
"2002-041A","27513","PAYLOAD","INTELSAT 906","ITSO","2002-09-06","FRGUI","","1436.10","0.02","35796","35777","","","0","LARGE","6764","2002","41","A","Y","INTELSAT 906","2002-041A","27513"
"2002-044A","27528","PAYLOAD","HISPASAT 1D","SPN","2002-09-18","AFETR","","1436.09","0.03","35807","35766","","","0","LARGE","6762","2002","44","A","Y","HISPASAT 1D","2002-044A","27528"
"2002-051A","27554","PAYLOAD","EUTE 25C (EUTE W5)","EUTE","2002-11-20","AFETR","","1434.56","2.53","35819","35694","","","0","LARGE","6764","2002","51","A","Y","EUTE 25C (EUTE W5)","2002-051A","27554"
"2002-055A","27566","PAYLOAD","TDRS 10","US","2002-12-05","AFETR","","1436.05","5.95","35823","35748","","","0","LARGE","6765","2002","55","A","Y","TDRS 10","2002-055A","27566"
"2002-057A","27603","PAYLOAD","NSS 6","SES","2002-12-17","FRGUI","","1436.11","0.04","35799","35775","","","0","LARGE","6765","2002","57","A","Y","NSS 6","2002-057A","27603"
"2002-062A","27632","PAYLOAD","NIMIQ 2","CA","2002-12-29","TTMTR","","1444.40","3.12","35979","35918","","","0","LARGE","6765","2002","62","A","Y","NIMIQ 2","2002-062A","27632"
"2003-007A","27683","PAYLOAD","INTELSAT 907","ITSO","2003-02-15","FRGUI","","1436.09","0.02","35797","35776","","","0","LARGE","6764","2003","7","A","Y","INTELSAT 907","2003-007A","27683"
"2003-013A","27714","PAYLOAD","INSAT 3A","IND","2003-04-09","FRGUI","","1442.90","2.31","35985","35854","","","0","LARGE","6765","2003","13","A","Y","INSAT 3A","2003-013A","27714"
"2003-013B","27715","PAYLOAD","GALAXY 12","ITSO","2003-04-09","FRGUI","","1436.08","0.20","35798","35775","","","0","LARGE","6765","2003","13","B","Y","GALAXY 12","2003-013B","27715"
"2003-014A","27718","PAYLOAD","ASIASAT 4","AC","2003-04-12","AFETR","","1436.07","0.04","35787","35785","","","0","LARGE","6765","2003","14","A","Y","ASIASAT 4","2003-014A","27718"
"2003-015A","27775","PAYLOAD","COSMOS 2397","CIS","2003-04-24","TTMTR","","1433.44","9.68","35924","35545","","","0","LARGE","6764","2003","15","A","Y","COSMOS 2397","2003-015A","27775"
"2003-015F","27780","ROCKET BODY","SL-12 R/B(2)","CIS","2003-04-24","TTMTR","","1435.94","9.69","35838","35729","","","0","LARGE","6765","2003","15","F","Y","SL-12 R/B(2)","2003-015F","27780"
"2003-018A","27807","PAYLOAD","GSAT 2","IND","2003-05-08","SRI","","1442.02","5.96","35938","35867","","","0","SMALL","6763","2003","18","A","Y","GSAT 2","2003-018A","27807"
"2003-020A","27811","PAYLOAD","HELLAS-SAT 2","GREC","2003-05-13","AFETR","","1436.11","0.62","35818","35756","","","0","LARGE","6765","2003","20","A","Y","HELLAS-SAT 2","2003-020A","27811"
"2003-021A","27813","PAYLOAD","BD 1 03","PRC","2003-05-24","XSC","","1443.15","6.18","35994","35855","","","0","LARGE","6765","2003","21","A","Y","BD 1 03","2003-021A","27813"
"2003-026A","27825","PAYLOAD","THURAYA 2","UAE","2003-06-10","SEAL","","1436.07","5.39","35806","35766","","","0","LARGE","6763","2003","26","A","Y","THURAYA 2","2003-026A","27825"
"2003-028B","27831","PAYLOAD","OPTUS C1","AUS","2003-06-11","FRGUI","","1436.12","0.13","35804","35770","","","0","LARGE","6765","2003","28","B","Y","OPTUS C1","2003-028B","27831"
"2003-033A","27852","PAYLOAD","ECHOSTAR 12 (RAINBOW 1)","US","2003-07-17","AFETR","","1436.10","0.02","35793","35781","","","0","LARGE","6765","2003","33","A","Y","ECHOSTAR 12 (RAINBOW 1)","2003-033A","27852"
"2003-034A","27854","PAYLOAD","GALAXY 23 (TELSTAR 13)","US","2003-08-08","SEAL","","1436.11","0.01","35800","35774","","","0","LARGE","6765","2003","34","A","Y","GALAXY 23 (TELSTAR 13)","2003-034A","27854"
"2003-044A","27954","PAYLOAD","HORIZONS 1 (GALAXY 13)","US","2003-10-01","SEAL","","1436.13","0.04","35794","35780","","","0","LARGE","6765","2003","44","A","Y","HORIZONS 1 (GALAXY 13)","2003-044A","27954"
"2003-053A","28089","PAYLOAD","YAMAL 202","CIS","2003-11-24","TTMTR","","1436.11","0.05","35805","35769","","","0","LARGE","6765","2003","53","A","Y","YAMAL 202","2003-053A","28089"
"2003-053B","28094","PAYLOAD","YAMAL 201","CIS","2003-11-24","TTMTR","","1436.62","3.39","35818","35776","","","0","LARGE","6764","2003","53","B","Y","YAMAL 201","2003-053B","28094"
"2003-053E","28119","ROCKET BODY","SL-12 R/B(2)","CIS","2003-11-24","TTMTR","","1439.54","11.35","36826","34882","","","0","LARGE","6765","2003","53","E","Y","SL-12 R/B(2)","2003-053E","28119"
"2003-059A","28132","PAYLOAD","AMOS 2","ISRA","2003-12-27","TTMTR","","1448.77","1.89","36043","36025","","","0","LARGE","6765","2003","59","A","Y","AMOS 2","2003-059A","28132"
"2003-060A","28134","PAYLOAD","SESAT 2 (EXPRESS AM-22)","EUTE","2003-12-28","TTMTR","","1436.11","1.60","35788","35785","","","0","LARGE","6765","2003","60","A","Y","SESAT 2 (EXPRESS AM-22)","2003-060A","28134"
"2003-060D","28139","ROCKET BODY","SL-12 R/B(2)","CIS","2003-12-28","TTMTR","","1436.51","11.20","35860","35730","","","0","LARGE","6765","2003","60","D","Y","SL-12 R/B(2)","2003-060D","28139"
"2004-003A","28154","PAYLOAD","AMC-10 (GE-10)","SES","2004-02-05","AFETR","","1436.06","0.02","35787","35785","","","0","LARGE","6765","2004","3","A","Y","AMC-10 (GE-10)","2004-003A","28154"
"2004-007A","28184","PAYLOAD","MBSAT","PRC","2004-03-13","AFETR","","1436.15","0.02","35799","35776","","","0","LARGE","6765","2004","7","A","Y","MBSAT","2004-007A","28184"
"2004-008A","28187","PAYLOAD","EUTE 7A (EUTE W3A)","EUTE","2004-03-15","TTMTR","","1436.07","0.06","35806","35766","","","0","LARGE","6765","2004","8","A","Y","EUTE 7A (EUTE W3A)","2004-008A","28187"
"2004-010A","28194","PAYLOAD","RADUGA 1-7","CIS","2004-03-27","TTMTR","","1434.54","10.43","35779","35734","","","0","LARGE","6765","2004","10","A","Y","RADUGA 1-7","2004-010A","28194"
"2004-011A","28218","PAYLOAD","SUPERBIRD 6","JPN","2004-04-16","AFETR","","1447.74","10.65","36137","35891","","","0","LARGE","6765","2004","11","A","Y","SUPERBIRD 6","2004-011A","28218"
"2004-016A","28238","PAYLOAD","DIRECTV 7S","US","2004-05-04","SEAL","","1436.07","0.01","35799","35773","","","0","LARGE","6764","2004","16","A","Y","DIRECTV 7S","2004-016A","28238"
"2004-017A","28252","PAYLOAD","AMC-11 (GE-11)","SES","2004-05-19","AFETR","","1436.11","0.02","35797","35777","","","0","LARGE","6764","2004","17","A","Y","AMC-11 (GE-11)","2004-017A","28252"
"2004-010F","28256","ROCKET BODY","SL-12 R/B(2)","CIS","2004-03-27","TTMTR","","1438.05","10.44","35951","35698","","","0","MEDIUM","6765","2004","10","F","Y","SL-12 R/B(2)","2004-010F","28256"
"2004-022A","28358","PAYLOAD","INTELSAT 1002","ITSO","2004-06-16","TTMTR","","1436.12","0.02","35791","35783","","","0","LARGE","6765","2004","22","A","Y","INTELSAT 1002","2004-022A","28358"
"2004-024A","28364","PAYLOAD","APSTAR 5 (TELSTAR 18)","PRC","2004-06-29","SEAL","","1436.11","0.13","35798","35776","","","0","LARGE","6764","2004","24","A","Y","APSTAR 5 (TELSTAR 18)","2004-024A","28364"
"2004-027A","28378","PAYLOAD","ANIK F2","CA","2004-07-18","FRGUI","","1436.10","0.01","35788","35786","","","0","LARGE","6765","2004","27","A","Y","ANIK F2","2004-027A","28378"
"2004-041A","28446","PAYLOAD","AMC-15","SES","2004-10-14","TTMTR","","1436.11","0.05","35798","35776","","","0","LARGE","6765","2004","41","A","Y","AMC-15","2004-041A","28446"
"2004-043D","28466","ROCKET BODY","SL-12 R/B(2)","CIS","2004-10-29","TTMTR","","1438.21","10.57","35841","35815","","","0","LARGE","6765","2004","43","D","Y","SL-12 R/B(2)","2004-043D","28466"
"2004-048A","28472","PAYLOAD","AMC-16","SES","2004-12-17","AFETR","","1436.09","0.04","35797","35776","","","0","LARGE","6765","2004","48","A","Y","AMC-16","2004-048A","28472"
"2005-003A","28526","PAYLOAD","NSS 10 (AMC-12)","SES","2005-02-03","TTMTR","","1436.09","0.01","35798","35774","","","0","LARGE","6765","2005","3","A","Y","NSS 10 (AMC-12)","2005-003A","28526"
"2005-005A","28542","PAYLOAD","XTAR-EUR","US","2005-02-12","FRGUI","","1436.10","0.05","35798","35775","","","0","LARGE","6764","2005","5","A","Y","XTAR-EUR","2005-005A","28542"
"2005-008A","28626","PAYLOAD","XM-3","US","2005-03-01","SEAL","","1436.13","0.04","35788","35786","","","0","LARGE","6765","2005","8","A","Y","XM-3","2005-008A","28626"
"2005-009A","28628","PAYLOAD","INMARSAT 4-F1","IM","2005-03-11","AFETR","","1436.09","2.95","35798","35775","","","0","LARGE","6764","2005","9","A","Y","INMARSAT 4-F1","2005-009A","28628"
"2005-010F","28634","ROCKET BODY","SL-12 R/B(2)","CIS","2005-03-29","TTMTR","","1436.36","10.25","35892","35691","","","0","LARGE","6764","2005","10","F","Y","SL-12 R/B(2)","2005-010F","28634"
"2005-012A","28638","PAYLOAD","APSTAR 6","PRC","2005-04-12","XSC","","1436.11","0.40","35798","35776","","","0","LARGE","6765","2005","12","A","Y","APSTAR 6","2005-012A","28638"
"2005-015A","28644","PAYLOAD","SPACEWAY 1","US","2005-04-26","SEAL","","1436.11","0.06","35787","35786","","","0","LARGE","6765","2005","15","A","Y","SPACEWAY 1","2005-015A","28644"
"2005-019A","28659","PAYLOAD","DIRECTV 8","US","2005-05-22","TTMTR","","1436.10","0.01","35798","35775","","","0","LARGE","6765","2005","19","A","Y","DIRECTV 8","2005-019A","28659"
"2005-022A","28702","PAYLOAD","GALAXY 28 (IA 8)","ITSO","2005-06-23","SEAL","","1436.12","0.01","35791","35783","","","0","LARGE","6765","2005","22","A","Y","GALAXY 28 (IA 8)","2005-022A","28702"
"2005-023A","28707","PAYLOAD","EXPRESS AM-3","CIS","2005-06-24","TTMTR","","1436.14","0.55","35794","35781","","","0","LARGE","6765","2005","23","A","Y","EXPRESS AM-3","2005-023A","28707"
"2005-028A","28786","PAYLOAD","IPSTAR 1","THAI","2005-08-11","FRGUI","","1436.11","0.02","35795","35778","","","0","LARGE","6765","2005","28","A","Y","IPSTAR 1","2005-028A","28786"
"2005-030A","28790","PAYLOAD","GALAXY 14","US","2005-08-13","TTMTR","","1436.09","0.02","35796","35777","","","0","LARGE","6764","2005","30","A","Y","GALAXY 14","2005-030A","28790"
"2005-036A","28868","PAYLOAD","ANIK F1-R","CA","2005-09-08","TTMTR","","1436.09","0.05","35792","35781","","","0","LARGE","6765","2005","36","A","Y","ANIK F1-R","2005-036A","28868"
"2005-041A","28884","PAYLOAD","GALAXY 15","ITSO","2005-10-13","FRGUI","","1436.06","0.02","35794","35778","","","0","LARGE","6765","2005","41","A","Y","GALAXY 15","2005-041A","28884"
"2005-041B","28885","PAYLOAD","SYRACUSE 3A","FR","2005-10-13","FRGUI","","1436.12","0.01","35798","35776","","","0","LARGE","6765","2005","41","B","Y","SYRACUSE 3A","2005-041B","28885"
"2005-044A","28899","PAYLOAD","INMARSAT 4-F2","IM","2005-11-08","SEAL","","1436.08","2.75","35799","35774","","","0","LARGE","6765","2005","44","A","Y","INMARSAT 4-F2","2005-044A","28899"
"2005-046A","28902","PAYLOAD","TELKOM 2","INDO","2005-11-16","FRGUI","","1436.11","0.04","35792","35782","","","0","LARGE","6765","2005","46","A","Y","TELKOM 2","2005-046A","28902"
"2005-046B","28903","PAYLOAD","SPACEWAY 2","US","2005-11-16","FRGUI","","1436.11","0.04","35788","35786","","","0","LARGE","6765","2005","46","B","Y","SPACEWAY 2","2005-046B","28903"
"2005-049A","28911","PAYLOAD","INSAT 4A","IND","2005-12-21","FRGUI","","1436.12","0.02","35813","35761","","","0","LARGE","6764","2005","49","A","Y","INSAT 4A","2005-049A","28911"
"2005-049B","28912","PAYLOAD","METEOSAT 9 (MSG 2)","EUME","2005-12-21","FRGUI","","1435.99","3.25","35788","35781","","","0","LARGE","6760","2005","49","B","Y","METEOSAT 9 (MSG 2)","2005-049B","28912"
"2005-052A","28924","PAYLOAD","EUTE 172A (GE 23)","EUTE","2005-12-29","TTMTR","","1436.10","0.07","35811","35763","","","0","LARGE","6765","2005","52","A","Y","EUTE 172A (GE 23)","2005-052A","28924"
"2006-003A","28935","PAYLOAD","ECHOSTAR 10","US","2006-02-15","SEAL","","1436.10","0.01","35791","35782","","","0","LARGE","6765","2006","3","A","Y","ECHOSTAR 10","2006-003A","28935"
"2006-004A","28937","PAYLOAD","MTSAT 2","JPN","2006-02-18","TNSTA","","1436.08","0.06","35802","35771","","","0","LARGE","6765","2006","4","A","Y","MTSAT 2","2006-004A","28937"
"2006-007A","28945","PAYLOAD","SPAINSAT","SPN","2006-03-11","FRGUI","","1436.09","0.03","35810","35763","","","0","LARGE","6765","2006","7","A","Y","SPAINSAT","2006-007A","28945"
"2006-007B","28946","PAYLOAD","EUTE 9A (HB 7A)","EUTE","2006-03-11","FRGUI","","1436.09","0.02","35812","35761","","","0","LARGE","6764","2006","7","B","Y","EUTE 9A (HB 7A)","2006-007B","28946"
"1977-092K","29014","DEBRIS","EKRAN 2 DEB","CIS","1977-09-20","TTMTR","","1437.93","10.72","35899","35746","","","0","MEDIUM","6764","1977","92","K","Y","EKRAN 2 DEB","1977-092K","29014"
"2006-010A","29045","PAYLOAD","JCSAT 9","JPN","2006-04-12","SEAL","","1436.09","0.04","35792","35781","","","0","LARGE","6765","2006","10","A","Y","JCSAT 9","2006-010A","29045"
"2006-012A","29055","PAYLOAD","ASTRA 1KR","SES","2006-04-20","AFETR","","1436.13","0.04","35809","35766","","","0","LARGE","6765","2006","12","A","Y","ASTRA 1KR","2006-012A","29055"
"2006-018A","29155","PAYLOAD","GOES 13","US","2006-05-24","AFETR","","1436.20","0.22","35820","35757","","","0","LARGE","6765","2006","18","A","Y","GOES 13","2006-018A","29155"
"2006-020A","29162","PAYLOAD","EUTE 113 WEST A(SATMEX 6","EUTE","2006-05-27","FRGUI","","1436.09","0.01","35799","35774","","","0","LARGE","6765","2006","20","A","Y","EUTE 113 WEST A(SATMEX 6","2006-020A","29162"
"2006-020B","29163","PAYLOAD","THAICOM 5","THAI","2006-05-27","FRGUI","","1436.14","0.02","35817","35758","","","0","LARGE","6765","2006","20","B","Y","THAICOM 5","2006-020B","29163"
"2006-023A","29236","PAYLOAD","GALAXY 16","US","2006-06-18","SEAL","","1436.11","0.05","35797","35776","","","0","LARGE","6765","2006","23","A","Y","GALAXY 16","2006-023A","29236"
"2006-032A","29270","PAYLOAD","EUTE HOT BIRD 13B (HB 8)","EUTE","2006-08-04","TTMTR","","1436.06","0.07","35803","35769","","","0","LARGE","6765","2006","32","A","Y","EUTE HOT BIRD 13B (HB 8)","2006-032A","29270"
"2006-033A","29272","PAYLOAD","JCSAT 10","JPN","2006-08-11","FRGUI","","1436.14","0.02","35795","35780","","","0","LARGE","6765","2006","33","A","Y","JCSAT 10","2006-033A","29272"
"2006-033B","29273","PAYLOAD","SYRACUSE 3B","FR","2006-08-11","FRGUI","","1436.10","0.04","35802","35771","","","0","LARGE","6765","2006","33","B","Y","SYRACUSE 3B","2006-033B","29273"
"2006-034A","29349","PAYLOAD","KOREASAT 5","SKOR","2006-08-22","SEAL","","1436.16","0.02","35790","35785","","","0","LARGE","6765","2006","34","A","Y","KOREASAT 5","2006-034A","29349"
"2006-038A","29398","PAYLOAD","CHINASAT 22A","PRC","2006-09-12","XSC","","1438.81","6.68","35854","35825","","","0","LARGE","6765","2006","38","A","Y","CHINASAT 22A","2006-038A","29398"
"2006-043A","29494","PAYLOAD","DIRECTV 9S","US","2006-10-13","FRGUI","","1436.09","0.01","35798","35775","","","0","LARGE","6765","2006","43","A","Y","DIRECTV 9S","2006-043A","29494"
"2006-043B","29495","PAYLOAD","OPTUS D1","AUS","2006-10-13","FRGUI","","1436.08","0.02","35800","35773","","","0","LARGE","6765","2006","43","B","Y","OPTUS D1","2006-043B","29495"
"2006-049A","29520","PAYLOAD","XM-4","US","2006-10-30","SEAL","","1436.08","0.01","35787","35786","","","0","LARGE","6765","2006","49","A","Y","XM-4","2006-049A","29520"
"2006-051A","29526","PAYLOAD","ARABSAT 4B","AB","2006-11-08","TTMTR","","1436.11","0.05","35808","35765","","","0","SMALL","6765","2006","51","A","Y","ARABSAT 4B","2006-051A","29526"
"2006-053A","29640","PAYLOAD","FENGYUN 2D","PRC","2006-12-08","XSC","","1436.01","5.43","35809","35760","","","0","LARGE","6765","2006","53","A","Y","FENGYUN 2D","2006-053A","29640"
"2006-053C","29642","ROCKET BODY","FENGYUN 2D AKM","PRC","2006-12-08","XSC","","1449.40","6.89","36487","35606","","","0","LARGE","6764","2006","53","C","Y","FENGYUN 2D AKM","2006-053C","29642"
"2006-054A","29643","PAYLOAD","WILDBLUE 1","US","2006-12-08","FRGUI","","1436.10","0.02","35793","35780","","","0","LARGE","6764","2006","54","A","Y","WILDBLUE 1","2006-054A","29643"
"2006-054B","29644","PAYLOAD","AMC-18","SES","2006-12-08","FRGUI","","1436.12","0.03","35789","35785","","","0","LARGE","6765","2006","54","B","Y","AMC-18","2006-054B","29644"
"2006-056A","29648","PAYLOAD","MEASAT 3","MALA","2006-12-11","TTMTR","","1436.08","0.06","35794","35778","","","0","LARGE","6764","2006","56","A","Y","MEASAT 3","2006-056A","29648"
"2007-007A","30793","PAYLOAD","INSAT 4B","IND","2007-03-11","FRGUI","","1436.12","0.05","35800","35774","","","0","LARGE","6765","2007","7","A","Y","INSAT 4B","2007-007A","30793"
"2007-007B","30794","PAYLOAD","SKYNET 5A","UK","2007-03-11","FRGUI","","1436.08","0.07","35802","35770","","","0","LARGE","6764","2007","7","B","Y","SKYNET 5A","2007-007B","30794"
"2007-009A","31102","PAYLOAD","ANIK F3","CA","2007-04-09","TTMTR","","1436.09","0.02","35794","35779","","","0","LARGE","6764","2007","9","A","Y","ANIK F3","2007-009A","31102"
"2007-016A","31306","PAYLOAD","ASTRA 1L","SES","2007-05-04","FRGUI","","1436.12","0.06","35807","35767","","","0","LARGE","6765","2007","16","A","Y","ASTRA 1L","2007-016A","31306"
"2007-016B","31307","PAYLOAD","GALAXY 17","US","2007-05-04","FRGUI","","1436.10","0.04","35801","35772","","","0","LARGE","6765","2007","16","B","Y","GALAXY 17","2007-016B","31307"
"2007-018A","31395","PAYLOAD","NIGCOMSAT 1","NIG","2007-05-13","XSC","","1435.50","7.49","35780","35770","","","0","LARGE","6764","2007","18","A","Y","NIGCOMSAT 1","2007-018A","31395"
"2007-031A","31800","PAYLOAD","CHINASAT 6B","PRC","2007-07-05","XSC","","1436.13","0.02","35801","35774","","","0","LARGE","6765","2007","31","A","Y","CHINASAT 6B","2007-031A","31800"
"2007-032A","31862","PAYLOAD","DIRECTV 10","US","2007-07-07","TTMTR","","1436.04","0.02","35787","35784","","","0","LARGE","6765","2007","32","A","Y","DIRECTV 10","2007-032A","31862"
"2007-036A","32018","PAYLOAD","SPACEWAY 3","US","2007-08-14","FRGUI","","1436.09","0.01","35787","35786","","","0","LARGE","6765","2007","36","A","Y","SPACEWAY 3","2007-036A","32018"
"2007-036B","32019","PAYLOAD","BSAT-3A","JPN","2007-08-14","FRGUI","","1436.08","0.05","35806","35767","","","0","LARGE","6765","2007","36","B","Y","BSAT-3A","2007-036B","32019"
"2007-037A","32050","PAYLOAD","INSAT 4CR","IND","2007-09-02","SRI","","1436.07","0.38","35807","35766","","","0","LARGE","6765","2007","37","A","Y","INSAT 4CR","2007-037A","32050"
"2007-044A","32252","PAYLOAD","OPTUS D2","AUS","2007-10-05","FRGUI","","1436.12","0.02","35802","35772","","","0","LARGE","6763","2007","44","A","Y","OPTUS D2","2007-044A","32252"
"2007-044B","32253","PAYLOAD","INTELSAT 11 (PAS 11)","ITSO","2007-10-05","FRGUI","","1436.08","0.02","35792","35780","","","0","LARGE","6765","2007","44","B","Y","INTELSAT 11 (PAS 11)","2007-044B","32253"
"2007-056A","32293","PAYLOAD","STAR ONE C1","BRAZ","2007-11-14","FRGUI","","1436.11","0.02","35798","35776","","","0","LARGE","6765","2007","56","A","Y","STAR ONE C1","2007-056A","32293"
"2007-056B","32294","PAYLOAD","SKYNET 5B","UK","2007-11-14","FRGUI","","1436.10","0.07","35802","35771","","","0","LARGE","6765","2007","56","B","Y","SKYNET 5B","2007-056B","32294"
"2007-057A","32299","PAYLOAD","ASTRA 4A (SIRIUS 4)","SES","2007-11-17","TTMTR","","1436.10","0.04","35798","35775","","","0","LARGE","6764","2007","57","A","Y","ASTRA 4A (SIRIUS 4)","2007-057A","32299"
"2007-058A","32373","PAYLOAD","RADUGA 1M-1","CIS","2007-12-09","TTMTR","","1448.74","4.16","36056","36012","","","0","LARGE","6765","2007","58","A","Y","RADUGA 1M-1","2007-058A","32373"
"2007-063B","32388","PAYLOAD","HORIZONS 2","ITSO","2007-12-21","FRGUI","","1436.10","0.02","35797","35776","","","0","LARGE","6764","2007","63","B","Y","HORIZONS 2","2007-063B","32388"
"2008-001A","32404","PAYLOAD","THURAYA 3","UAE","2008-01-15","SEAL","","1436.11","3.85","35807","35767","","","0","LARGE","6764","2008","1","A","Y","THURAYA 3","2008-001A","32404"
"2008-003A","32478","PAYLOAD","EXPRESS AM-33","CIS","2008-01-28","TTMTR","","1436.11","0.02","35792","35782","","","0","LARGE","6765","2008","3","A","Y","EXPRESS AM-33","2008-003A","32478"
"2008-006A","32487","PAYLOAD","THOR 5","NOR","2008-02-11","TTMTR","","1436.08","0.02","35795","35777","","","0","LARGE","6765","2008","6","A","Y","THOR 5","2008-006A","32487"
