12,12,E,EXS,33.3,NaN,X5,T,47.5,100,NaN,0.76,NaN,7500,2M00G1D--,13.8,-49.2,-9,-72,14
12,13,E,EXS,33.3,NaN,X5,T,47.5,100,NaN,0.76,NaN,7500,4M00G1D--,16.8,-49.2,-6,-72,14
12,14,E,EXS,33.3,NaN,X5,T,47.5,100,NaN,0.76,NaN,7500,8M00G1D--,19.8,-49.2,-3,-72,14
13,1,E,EXS,33.3,NaN,X6,T,56,175,NaN,0.29,NaN,7500,21K3G1D--,-5.9,-49.2,-39.8,-83.1,9
13,2,E,EXS,33.3,NaN,X6,T,56,175,NaN,0.29,NaN,7500,42K7G1D--,-2.9,-49.2,-36.8,-83.1,9
13,3,E,EXS,33.3,NaN,X6,T,56,175,NaN,0.29,NaN,7500,85K3G1D--,0.1,-49.2,-33.8,-83.1,9
13,4,E,EXS,33.3,NaN,X6,T,56,175,NaN,0.29,NaN,7500,171KG1D--,3.1,-49.2,-30.8,-83.1,9
13,5,E,EXS,33.3,NaN,X6,T,56,175,NaN,0.29,NaN,7500,341KG1D--,6.1,-49.2,-27.8,-83.1,9
13,6,E,EXS,33.3,NaN,X6,T,56,175,NaN,0.29,NaN,7500,667KG1D--,9,-49.2,-24.9,-83.1,9
13,7,E,EXS,33.3,NaN,X6,T,56,175,NaN,0.29,NaN,7500,1M33G1D--,12,-49.2,-21.9,-83.1,9
13,8,E,EXS,33.3,NaN,X6,T,56,175,NaN,0.29,NaN,7500,2M67G1D--,15.1,-49.2,-18.8,-83.1,9
13,9,E,EXS,33.3,NaN,X6,T,56,175,NaN,0.29,NaN,7500,256KG1D--,4.9,-49.2,-26,-80.1,12
13,10,E,EXS,33.3,NaN,X6,T,56,175,NaN,0.29,NaN,7500,500KG1D--,7.8,-49.2,-23.1,-80.1,12
13,11,E,EXS,33.3,NaN,X6,T,56,175,NaN,0.29,NaN,7500,1M00G1D--,10.8,-49.2,-20.1,-80.1,12
13,12,E,EXS,33.3,NaN,X6,T,56,175,NaN,0.29,NaN,7500,2M00G1D--,13.8,-49.2,-17.1,-80.1,12
13,13,E,EXS,33.3,NaN,X6,T,56,175,NaN,0.29,NaN,7500,4M00G1D--,16.8,-49.2,-14.1,-80.1,12
13,14,E,EXS,33.3,NaN,X6,T,56,175,NaN,0.29,NaN,7500,8M00G1D--,19.8,-49.2,-11.1,-80.1,12
13,15,E,EXS,33.3,NaN,X6,T,56,175,NaN,0.29,NaN,7500,16M0G1D--,20,-52,-8.1,-80.1,12
14,1,E,EXS,33.3,NaN,X4,T,40.9,100,NaN,1.52,NaN,7563,21K3G1D--,-5.9,-49.2,-25.1,-68.4,11
14,2,E,EXS,33.3,NaN,X4,T,40.9,100,NaN,1.52,NaN,7563,42K7G1D--,-2.9,-49.2,-22.1,-68.4,11
14,3,E,EXS,33.3,NaN,X4,T,40.9,100,NaN,1.52,NaN,7563,85K3G1D--,0.1,-49.2,-19.1,-68.4,11
14,4,E,EXS,33.3,NaN,X4,T,40.9,100,NaN,1.52,NaN,7563,171KG1D--,3.1,-49.2,-16.1,-68.4,11
14,5,E,EXS,33.3,NaN,X4,T,40.9,100,NaN,1.52,NaN,7563,341KG1D--,6.1,-49.2,-13.1,-68.4,11
14,6,E,EXS,33.3,NaN,X4,T,40.9,100,NaN,1.52,NaN,7563,667KG1D--,9,-49.2,-10.2,-68.4,11
